Formatted ID,Name,Description,Project,Creation Date,State,Severity,Environment,Resolution,Defect Reported By,ServiceNow_Problem,ServiceNow_Incident,ServiceNow_Problem_Type,Owner,RCA Root Cause US,Iteration,Schedule State,Accepted Date
DE818691,[Slow Query] identified for  EnrollmentFileMember,PO:SA:Dev: Madhu APR: https://github.com/uhc-tech-employer-individual/cirrus-apps_member-enrollment-file-processing-service/pull/479Branch: https://github.com/uhc-tech-employer-individual/cirrus-apps_member-enrollment-file-processing-service/tree/defect/amadhu3/DE818691_slow_query_performance_EnrollmentFileMemberÿÿÿSlow query with average response time nearly > 2 secs is identified in production onÿEnrollmentFileMemberMySQL Slow Query Log | Splunk 9.0.4 (optum.com)ÿÿPlease find attached Tuning Recommendations,Heimdalls,19-12-2023,Submitted,3-Medium,Production,,Internally Reported,,,,Alishala Madhu,,,Accepted,12-03-2024
DE818688,[Slow Query] identified on memberEnrollmentErrorQueue,"SA: Laura WanieTA:Dev: BhagabanÿPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_errorqueue-memberenrollment-service/pull/271Branch: defect/bmandalo/DE818688_index_createdTR:QE: Ken FarmerPO: Nancy McPherson---------------------------------ÿDescription: A slow query has been observed with average response time nearly 24 mins is identified in production onÿmemberEnrollmentErrorQueueÿEnvironment: ProductionAdditional info: MySQL Slow Query Log | Splunk 9.0.4 (optum.com) Please find attached Tuning RecommendationsÿSummary of Tuning Recommendations:1)ÿÿÿÿThe query is doing full table scan on table memberEnrollmentErrorQueue. Create below index for faster execution of query:create INDEX memberEnrollmentErrorQueue_index11 on memberEnrollmentErrorQueue (subscriberID);ÿQuery:select distinct e1_0.memberEnrollmentErrorQueueID,e1_0.changeDateTime,e1_0.changeUserID,e1_0.contractPlanOptionID,e1_0.createDateTime,e1_0.createUserID,e1_0.dateOfBirth,e1_0.enrollmentFileID,e1_0.enrollmentFileMemberID,e1_0.externalTrackingID,e1_0.lockedBy,e1_0.memGroupID,e1_0.memberBenefitID,e1_0.memberID,e1_0.memberNameFirst,e1_0.memberNameLast,e1_0.memberProviderID,e1_0.memberRelationshipCode,e1_0.memberTransactionType,e1_0.originalSourceSystemID,e1_0.payloadMessage,e1_0.planID,e1_0.providerEffectiveDate,e1_0.providerExpirationDate,e1_0.providerID,e1_0.queueItemAction,e1_0.queueItemStatus,e1_0.receivedDateTime,e1_0.sourceID,e1_0.sourceType,e1_0.statusChangeDateTime,e1_0.subsAffiliationID,e1_0.subscriberID,e1_0.transIDfrommemberEnrollmentErrorQueue e1_0join memberEnrollmentErrorQueueDtl e2_0ÿone1_0.memberEnrollmentErrorQueueID = e2_0.memberEnrollmentErrorQueueIDwheree1_0.subscriberID =ÿ'077501318'and e1_0.queueItemStatus !=ÿ'0'and e2_0.queueItemDetailErrorCodeÿlikeÿreplace('ERR%',ÿ'\\',ÿ'\\\\')limitÿ0,ÿ20ÿ",QIB - Shazam,19-12-2023,Submitted,3-Medium,Production,Design/Code Change,Internally Reported,,,,Bhagaban Mandalo,,2024.PI48.1,Accepted,17-01-2024
DE818681,[Slow Query]  identified on Memgroupcontractplanattrsetvw,Slow query with average response time nearly 1.2 secs is identified in production onÿMemgroupcontractplanattrsetvwMySQL Slow Query Log | Splunk 9.0.4 (optum.com)ÿTuning Recommendations:ÿPlease find attached,Heimdalls,19-12-2023,Submitted,3-Medium,,,Internally Reported,,,,Viswanath Nadigadda,,,Refining,
DE818389,CC V3 RST SH : Population TERMs and DELETEs not working as expected when Members are enrolled,"SA : Shruthi SrinivasPO - TJ DavisSE: Simon YawinPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_cirrus-core/pull/1530Branch: defect/syawin/DE818389-DEL_pop_when_member_benefit_enrolledÿBrief Description - Unable to unassign Statistical Populations from memGroupContractPlanOptPop Table when Members are assigned through CC V3ÿThe following Population Category DELETE and TERM Scenarios failed since CC V3 Process was unable to process DELETE Request at memGroupContractPlanOptPop for Statistical PopulationsÿÿScenario : Deletion of Pop Category when Members are persistedGiven: MemGroup with Population Category having Population Type of 'Coverage' and 'Statistical' and 'Billing'.ÿ ÿ ÿ ÿ ÿ ÿMembers persisted with Benefits and subsAffiliationPopulation and memberBenefitPopulation with Population Type of 'Coverage' and 'Statistical' and 'Billing'.When: CCV3 RST Request is sent with """"populationCategoryAction"""" = 'DELETE'Then (Expected Behavior): PopulationCategory and Population Definitions should be Deleted successfully.ÿ ÿ ÿ ÿ ÿÿContactOption Population should be deleted successfully (For Population Type 'Coverage')ÿ ÿ ÿ ÿ ÿ PlanOption Population should be deleted successfully (For Population Type 'Statistical')ÿ ÿ ÿ ÿ ÿ And Member Action Events are created and MOVEPARENT Member Action Event is 'Scheduled' successfully.ÿActual Behavior: Pop Category is NOT Deleted and below Errors are being thrown,ÿ ÿ ÿ ÿ ÿ ÿÿERR890942 - Population Category has populations assigned at Plan Option Population or Contract Option Population level."""",ÿ ÿ ÿ ÿ ÿ ÿ ERR5922 - """"MemGroupPopulationID: 1008479 cannot be un-assigned from MemGroupContractOpt: 1008484 as members of the population are enrolled in MemGroupContractPlanOptions: PO100001.ÿ ÿ ÿ ÿ ÿ ÿ """"ERR0016"""" - """"Delete operation completed unsuccessfully.""""ÿÿÿ",Sandman,18-12-2023,Submitted,3-Medium,,,Internally Reported,,,,Simon Yawin,,2023.PI47.5,Accepted,03-01-2024
DE816610,Long Running Query impacts memberEnrollmentErrorQueue,"memberEnrollmentErrorQueue has 47M records and growing day by day. Any room for purging the old data - QIB team to discuss.2. the below long running query, which was running for ~20 minutes. Slow query log shows that the below query is consistently taking long time.ÿselect distinct e1_0.memberEnrollmentErrorQueueID,e1_0.changeDateTime,e1_0.changeUserID,e1_0.contractPlanOptionID,e1_0.createDateTime,e1_0.createUserID,e1_0.dateOfBirth,e1_0.enrollmentFileID,e1_0.enrollmentFileMemberID,e1_0.externalTrackingID,e1_0.lockedBy,e1_0.memGroupID,e1_0.memberBenefitID,e1_0.memberID,e1_0.memberNameFirst,e1_0.memberNameLast,e1_0.memberProviderID,e1_0.memberRelationshipCode,e1_0.memberTransactionType,e1_0.originalSourceSystemID,e1_0.payloadMessage,e1_0.planID,e1_0.providerEffectiveDate,e1_0.providerExpirationDate,e1_0.providerID,e1_0.queueItemAction,e1_0.queueItemStatus,e1_0.receivedDateTime,e1_0.sourceID,e1_0.sourceType,e1_0.statusChangeDateTime,e1_0.subsAffiliationID,e1_0.subscriberID,e1_0.transID from memberEnrollmentErrorQueue e1_0 join memberEnrollmentErrorQueueDtl e2_0 on e1_0.memberEnrollmentErrorQueueID=e2_0.memberEnrollmentErrorQueueID where e1_0.subscriberID='48377566' and e1_0.queueItemStatus!='0' and e2_0.queueItemDetailErrorCode like replace('ERR%','\\','\\\\') limit 0,20one of the instances ran for: 1755.030310 secondsSplunk of errq application long running queries from last two days:Search | Splunk 9.0.4 (optum.com)ÿOur first recommendations would be to check feasibility of doing replace in app code level rather than on db end. ÿÿWe will setup call with development team on this to understand full scope of this query to further optimize. We don?t want to add too many index?s which will trigger write performance issues.ÿand e2_0.queueItemDetailErrorCode like replace('ERR%','\\','\\\\') limit 0,20ÿ",Heimdalls,14-12-2023,Submitted,3-Minor Problem,,,Internally Reported,5390396a87073d90362db845dabb3599,,Proactive,,,,Refining,
DE816554,Member Match Resolution - Data not showing.,"ÿKeith and Jeff observed an issue today as noted below in the Member Match Resolution view.ÿÿÿFundamentally, the Cirrus Member data on the right side is not showing as expected ? the specific member has a member group and associated subsaffiliation related IDs that simply aren?t retrieved and displayed.ÿÿÿÿ",Heimdalls,14-12-2023,Submitted,3-Medium,,,Internally Reported,,,,,,,Refining,
DE816157,EPS applicability schedule returning TBO errors with toggle is on,"Summary of issueA member group EPS was created for Godaddy (1538051) with an applicability schedule set for Continuation, but when the file ran in Charlie it identified 2,000+ Active members with a term by omission error.ÿÿSteps to reproduceEnvironment: Charlie or EchoEPS: 1538051_GODADDYApplicability schedule: COBRA_OnlySubmission ID: 78800507CFilename in Charlie: SURESTNB.78800507C.202311201248.cpfÿExpected resultMembers with Active status should be excluded from triggering a TBO errorÿActual result2,000+ members generated the following error message: ERR21940ÿ-ÿ Member Benefit Plan Elections: Member Benefit ID: 199758946: The member has coverage and was omitted from the member group's full file SURESTNB.78800507C.202311201248.cpf. The Member Benefit Status is Active.ÿÿThe following logs seems irrelevant to our defect.We were able to determine the file processed with the correct member group EPS and applicability schedule, but need to determine why the Active members triggered a TBO error.ÿSplunk log:ÿ https://phi-splunk.optum.com/en-US/app/optum_cirrus/search?earliest=1701324000&latest=1701410400&q=search%2094d2ece7-053a-4db0-b9ff-010008279e7c%20%20NOT%20%22com.optum.cirrus.rest.api.member.v1.service.impl.MemberEventServiceImpl%22%20%20NOT%20%22com.optum.cirrus.rest.api.member.v1.controller.MemberEventController%22%20%20NOT%20%22com.optum.cirrus.rest.api.member.v1.service.impl.MemberReportingServiceImpl%22%20%20NOT%20%22com.optum.cirrus.rest.api.member.v1.controller.FileProcessingPerformanceLoggingToggleController%22%20%20NOT%20%22com.optum.cirrus.rest.api.member.v1.controller.EnrollmentFilePersistCompleteToggleController%22%20sourcetype%3D%22core-cirruscharlie%22%20%20NOT%20%22com.optum.cirrus.claim.core.messaging.inbound.member.enrollment.handler.impl.MemberEnrollmentProcessorHelperImpl%22%20%7C%20reverse&display.page.search.mode=smart&dispatch.sample_ratio=1&sid=1701443755.188001_E476DC73-DE3F-4F82-83F4-DBF392B40D0BÿJim will find the criteria that we will use the Applicability schedule, find the story which applies Applicability schedule to TBO errors.ÿThe toggle: useNewEnrollProcessSched is off on Charlie.termByOmissionService.performTerminations() didn't use Applicability scheduleÿMemberTermByOmissionReceiverImplpublic List<CirrusResponse> processPayload(String payload, Map<String, String> stringProperties) throws Exception {ÿ ÿTermByOmissionMessage termByOmissionMessage = mapper.readValue(payload, TermByOmissionMessage.class);ÿ ÿlong memGroupID = Long.valueOf(termByOmissionMessage.getMemberGroupID());ÿ ÿString fileName = stringProperties.get(MemberEnrollmentConstants.SOURCE_ID);ÿ ÿLOGGER.info(""""[TermByOmission] - Core received payload for memGroupID={}, fileName={}, payload={}"""", memGroupID, fileName, payload);ÿ ÿList<MemberEnrollmentCirrusResponse> responseList = isEnrollProcessSchedToggleEnabled() ?ÿ ÿ ÿ ÿ ÿ ÿmemberGroupIDTenantResolverService.executeOrThrowException(memGroupID, () -> termByOmissionServiceV2.performTerminations(ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿfileName,ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿmemGroupID,ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿtermByOmissionMessageÿ ÿ ÿ ÿ ÿ ÿ)) :ÿ ÿ ÿ ÿ ÿ ÿmemberGroupIDTenantResolverService.executeOrThrowException(memGroupID, () -> termByOmissionService.performTerminations(ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿfileName,ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿmemGroupID,ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿtermByOmissionMessage.getFileDate(),ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿtermByOmissionMessage.getTermDateType(),ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿtermByOmissionMessage.getMemberIDList(),ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿ ÿtermByOmissionMessage.getPotentialMatchMemberIDList()ÿ ÿ ÿ ÿ ÿ ÿ));ÿ1/11/2024Jim mentioned that all testing worked fine for US5149299. Gowtham will setup some data and test DE816157 locally and see if we can recreate the issueÿI didn't see the history of TermByOmissionServiceImpl used applicability scheduleÿRecommend Jim to turn on the toggle - useNewEnrollProcessSched on Charlie to test ÿwith his files and see if this TermByOmissionServiceV2Impl fixed the issueÿUS3574439 was the original story added applicability schedule, the core code was merged, but not the CISL code, the story was blocked, nobody remember the reason.ÿWhen toggle is off, the testing result is WAD.ÿAfter turning on the toggle, the API reading the threshold was not from the enrollProcessSched, still reading from the memGroup.ÿ",incrEDIbles,13-12-2023,Submitted,3-Medium,,,Internally Reported,,,,JAMES BESSE,,2024.PI48.2,Accepted,12-02-2024
DE816091,EDI / CIDM_JSON is adjusting the subscribers subsaffilation expiration date upon receipt of an employment end date,"Summary of IssueÿWhen an incoming explicit Employment End Date is submitted, then USP core enrollment logic will expire ÿdate the subscriber's affiliation. ÿIt should not do this, because the subscriber's affiliation is to be kept open ended per SOPs, irrespective of the employment status. ÿIt is possible that we have not encountered this previously because employer groups and migrations generally do not send explicit ÿEmployment End Dates.ÿSteps to reproduceÿApplies to any transaction submitted via ÿ834 EDI / CIDM_JSON FILE where an explicit ÿEmployment End Date is submitted. Can be for any update without an enrollment or for or active benefit enrollments ÿÿActual ResultThe subscriber?s ÿ Affiliation Expiration date was updated to reflect the incoming Employment End Date ÿand the following error was issued :""""Subscriber Affiliations: Subscriber Affiliation ID: 999999 Expiration Date: Effective Date must be before Expiration Date.? .ÿExpected ResultUSP core enrollment logic will NOT expire ÿdate the subscriber's affiliation for any transaction submitted via ÿ834 EDI / CIDM_JSON FILE where an explicit ÿEmployment End Date is submitted.ÿIt will process and persist the employment data ÿand not fail the enrollment or any other processing related to the subsaffiliation.ÿPlease refer the regression test in attached test result doc for DE801928.",incrEDIbles,13-12-2023,Submitted,3-Medium,,,Internally Reported,,,,,,2024.PI49.2,Defined,
DE815652,Assign button wrong behavior,Assign button is not behaving as it should on adding or removing transformsBuild -2.0.38ÿPR:DE815652: commitone by akhare31_uhg ú Pull Request #664 ú uhc-tech-employer-individual/cirrus-apps_cmt-ui-service (github.com)ÿBranch : defect/akhare31/DE815652_assignissue,Thunderstruck  (CMT),13-12-2023,Submitted,4-Cosmetic,,,Internally Reported,,,,Ayush Khare,,2023.PI47.5,Accepted,28-12-2023
DE815585,Dependent Date field blank on api call,"Note: Schoenke, Steven L confirmed that it is merged and moved to prod.ÿÿDue to a change with US6397354 date is now a required field on our API's - bne / samx is not sending the dependent effective date.ÿÿneed a temp fix to default the dependent effective dateÿ",Heimdalls,12-12-2023,Submitted,2-Major Problem,,,Internally Reported,,,,Steve Schoenke,,,Accepted,13-12-2023
DE815521,MEQ: Out of Memory (OOM) Issues,"SA: Laura WanieTA:Dev: Surinder DhaliwalPR: https://github.com/uhc-tech-employer-individual/cirrus-apps_errorqueue-memberenrollment-service/pull/268ÿJenkin Config - https://github.com/uhc-tech-employer-individual/cirrus-ops_cirrus-jenkins-config/pull/9727ÿBranch:defect/sdhaliw2/DE81552_Sched_CancelTR:QE:PO: Nancy McPhersonArchitect: Jeff Wellan---------------------------------ÿIssue: Users are reporting seeing an Out of Memory issue across various environments in the Member Enrollment Error Queue daily. After backing out recent code for the Membership Error Queue, it seems the app is still attempting to run the cancelled exports. After an export queue purge, the OOM error is still appearing.ÿÿRoot Cause:Export job was processed which resulted in a file that was too large, therefore crashing the app. The job has been canceled. However, the job still attempts to process which is causing continuous OOM errors and app crashes.ÿPotential Resolution:Update Scheduler client dependency on the errorqueue-memberenrollment-service from 5.0.1 to 19.0.1. This introduces the ability to not read/process cancelled jobs.ÿroot pom:<dependencyManagement>ÿ ÿ <dependencies>ÿ ÿ ÿ ÿ <dependency>ÿ ÿ ÿ ÿ ÿ ÿ <groupId>com.optum.cirrus.scheduler.client</groupId>ÿ ÿ ÿ ÿ ÿ ÿ <artifactId>scheduler-client</artifactId>ÿ ÿ ÿ ÿ ÿ ÿ <version>19.0.1</version>ÿ ÿ ÿ ÿ </dependency>ÿ ÿ ÿ ÿ <dependency>ÿ ÿ ÿ ÿ ÿ ÿ <groupId>com.optum.cirrus.scheduler.client</groupId>ÿ ÿ ÿ ÿ ÿ ÿ <artifactId>scheduler-client-rabbitmq</artifactId>ÿ ÿ ÿ ÿ ÿ ÿ <version>19.0.1</version>ÿ ÿ ÿ ÿ </dependency>ÿ ÿ </dependencies></dependencyManagement>ÿQueue: MEMBER_ENROLLMENT_ERROR_QUEUE-scheduler.client.cirrus-error-queue-memberenrollment.csv-exportÿexample upgrade: https://github.com/uhc-tech-employer-individual/cirrus-apps_risk-gateway-service/pull/131ÿ",QIB - Shazam,12-12-2023,Submitted,2-Major Problem,,,Internally Reported,,,,Danielle LaRose,,2023.PI47.5,Accepted,21-12-2023
